0,121
120,0
0,120
121,0
0,123
122,0
0,122
123,0
0,124
0,127
0,126
0,113
112,0
0,112
0,115
114,0
0,114
115,0
0,117
116,0
0,116
117,0
0,119
118,0
0,105
0,107
0,106
0,109
108,0
0,108
0,110
0,96
0,99
0,98
0,101
0,100
0,103
0,102
0,89
0,88
0,91
0,93
0,92
0,95
0,94
0,81
0,80
0,82
0,85
0,84
0,87
0,86
0,73
0,72
0,75
0,74
0,77
0,79
0,78
0,65
0,64
0,67
0,66
0,68
0,71
0,70
0,57
56,0
0,56
0,59
58,0
0,58
0,61
0,60
0,63
62,0
0,49
48,0
49,0
0,51
50,0
0,50
0,53
52,0
0,52
53,0
54,0
0,54
55,0
40,0
0,40
41,0
0,43
42,0
0,42
0,45
0,44
0,47
0,46
47,0
0,33
32,0
0,32
0,35
0,37
0,36
37,0
0,39
0,38
39,0
0,25
0,24
26,0
0,26
0,29
27,0
0,28
28,0
0,31
0,30
0,17
0,16
0,19
18,0
0,18
0,21
0,23
22,0
0,22
0,9
0,8
8,0
0,11
9,0
0,10
10,0
0,12
12,0
0,15
13,0
0,14
14,0
0,1
15,0
0,0
0,3
1,0
0,2
2,0
0,5
3,0
0,4
0,7
6,0
7,0
0,249
0,248
0,250
0,253
0,252
0,255
0,254
0,241
0,240
0,243
0,242
0,245
0,247
0,246
0,233
0,232
0,235
234,0
0,234
0,236
0,239
0,238
0,225
224,0
0,224
225,0
0,227
226,0
0,226
227,0
0,229
228,0
0,228
0,231
230,0
0,217
0,219
0,218
0,221
219,0
0,220
220,0
221,0
0,222
222,0
0,208
0,211
209,0
0,210
0,213
211,0
0,212
212,0
0,215
213,0
0,214
214,0
0,201
0,200
200,0
0,203
0,205
0,204
204,0
0,207
0,206
0,193
0,192
0,194
194,0
0,197
0,196
0,199
0,198
198,0
0,185
199,0
0,184
184,0
0,187
185,0
0,186
186,0
0,189
187,0
0,191
0,190
190,0
0,177
0,176
0,179
0,178
178,0
179,0
0,180
180,0
0,183
181,0
0,182
182,0
0,169
0,168
168,0
0,171
169,0
0,170
170,0
0,173
0,172
172,0
0,175
173,0
174,0
0,161
175,0
160,0
0,163
161,0
0,162
162,0
0,165
163,0
0,164
164,0
0,166
167,0
0,152
152,0
